timestamp,max_visibility,roi_0_id,roi_0_edge_density,roi_0_visibility,roi_0_distance,roi_0_label
2025-04-24 10:54:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:54:18,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:54:28,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:54:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:54:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:54:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:55:08,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:55:18,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:55:28,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:55:38,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:55:48,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
2025-04-24 10:55:58,1156.3,roi_0,5.11,474.5,500.0,A,roi_1,20.9,632.8,800.0,B,roi_2,3.64,1156.3,1200.0,C
